0	2	1173	1256	1191	268
0	3	1280	1274	748	242
0	1	89	75	78	1269
1	2	1087	944	1035	593
1	0	400	333	239	535
2	2	1124	1175	1137	149
2	3	1218	1165	1129	510
2	1	96	70	74	717
2	0	28	91	85	214
0	2	1208	1173	1192	1172
0	0	0	181	35	177
0	1	71	78	32	505
0	3	1082	1094	706	15
1	0	239	406	264	699
1	3	1034	1145	1008	457
1	2	1087	1045	1137	363
0	2	1041	1047	1089	1172
0	3	1172	1178	1290	1003
0	0	4	3	1	135
1	2	1087	944	946	406
1	0	376	245	440	163
1	1	199	215	249	618
1	3	905	1070	1145	545
2	3	1094	945	937	250
2	2	973	1026	998	516
2	0	145	269	146	29
2	1	212	212	296	175
3	0	119	10	1	542
3	3	1061	1205	1009	294
3	1	185	311	526	600
3	2	1041	1095	1000	677
0	3	1070	1094	1070	1235
0	2	1089	1059	1089	558
0	1	144	126	119	877
0	0	121	277	235	959
1	2	1253	1227	1169	1176
1	0	162	136	353	685
1	1	60	250	447	854
1	3	1306	1316	1315	442
2	3	1094	945	937	88
2	2	973	1026	1029	334
2	0	97	91	79	709
2	1	90	96	102	1293
3	0	4	18	151	188
3	2	1200	1177	1206	245
0	2	1173	1238	704	116
0	3	857	1094	750	78
0	0	127	182	133	522
0	1	132	238	132	488
1	0	239	406	395	1141
1	2	1087	1041	894	929
2	3	1094	945	937	327
2	0	275	213	305	635
2	2	653	1025	1027	350
2	1	102	78	84	281
3	2	1095	952	1065	197
3	0	5	119	2	132
3	1	118	99	118	102
3	3	1150	1217	1199	77
0	3	1178	838	1291	274
0	0	121	159	203	105
0	1	77	513	77	172
0	2	1089	892	1089	764
1	2	705	1087	745	117
1	0	390	154	480	191
1	1	192	204	215	1148
1	3	1145	1146	1082	889
2	2	1124	1175	1137	208
2	1	60	71	102	1284
2	0	97	14	4	538
2	3	1223	1123	455	1152
3	2	1095	952	1085	1171
3	0	5	119	101	473
3	1	106	179	118	576
3	3	1040	1094	1034	539
0	3	1094	1021	919	202
0	2	929	1089	1071	217
0	0	127	153	134	233
0	1	70	68	77	545
1	3	1146	764	154	491
0	3	1275	1172	618	224
0	1	132	224	243	364
0	2	1095	621	448	402
0	0	121	145	149	146
1	3	702	1146	818	682
1	1	225	215	202	1064
1	0	135	154	439	943
1	2	1169	1225	1175	109
2	0	10	5	91	511
2	2	1172	1124	1167	635
2	3	1089	1095	1014	996
2	1	78	102	96	504
0	3	1178	1274	756	1053
0	2	1041	1089	1048	632
0	0	1	178	122	61
1	1	348	244	459	441
0	2	1089	937	933	198
0	3	1266	1172	1286	928
0	0	165	172	121	18
0	1	77	229	38	379
1	2	1169	1227	1229	1299
1	3	1312	1180	1174	1201
1	0	136	140	144	1048
1	1	192	216	224	1314
2	3	996	1367	1218	714
2	1	287	212	267	405
2	0	275	145	447	234
2	2	1025	875	992	457
3	0	425	487	119	273
3	1	185	305	735	291
3	3	1025	1094	1082	879
3	2	659	1065	1066	512
0	2	1173	1208	1204	72
0	3	1283	1189	1272	167
0	0	127	150	149	279
0	1	76	76	77	223
1	0	135	153	264	1251
1	1	494	189	209	771
1	3	1180	1312	770	391
1	2	931	1135	1087	275
2	2	1124	1175	1137	208
2	3	1095	984	854	1030
2	0	7	91	39	1147
2	1	290	298	220	552
0	1	241	132	126	964
0	3	1124	1076	683	40
0	0	247	147	127	934
0	2	920	1095	1045	555
1	1	216	198	204	721
1	2	1053	246	1088	61
1	3	1004	1143	1146	186
2	2	1124	1175	1137	184
2	3	1219	1230	1123	381
0	3	1094	1052	1076	468
0	2	1173	1192	1185	285
0	1	144	132	223	18
1	0	239	406	264	536
1	1	215	379	255	823
1	3	522	1146	0	946
1	2	612	1087	770	383
2	3	1094	945	937	569
2	0	273	445	281	222
2	2	1124	1030	1203	707
2	1	298	244	220	1029
3	0	119	10	1	89
3	1	209	193	279	545
3	3	1082	1076	1151	545
3	2	1095	1095	1083	528
0	3	1178	1250	1254	143
0	1	240	126	236	1254
1	2	1227	1169	1231	101
1	0	351	678	462	133
1	3	1034	1144	1145	18
2	2	1124	1175	1137	297
2	3	325	1129	1229	796
0	3	1178	1290	1178	77
0	1	144	132	144	394
0	0	121	127	121	1272
0	3	1178	1287	1291	214
0	1	132	244	144	156
0	2	1095	726	1047	539
0	0	151	163	127	383
1	0	135	153	264	76
1	2	1193	1199	1175	614
1	3	1082	1146	1070	131
0	3	1178	1282	1286	354
0	2	968	1173	1191	378
0	1	213	126	137	824
0	0	121	161	289	890
1	2	1169	1234	756	1262
0	2	1173	898	914	484
0	1	132	211	243	1247
0	0	121	146	150	720
0	3	1064	1082	1124	1236
1	0	135	153	147	43
1	3	650	913	1145	993
1	1	215	229	212	1172
0	2	1100	1173	988	337
0	3	1124	1028	743	492
0	3	1094	903	887	1203
0	2	1089	1095	838	655
0	0	127	133	155	511
0	1	77	77	132	136
1	1	398	411	244	92
1	2	593	950	1087	442
1	3	629	1058	1145	607
0	2	1173	1195	1191	962
0	1	77	73	75	150
0	0	139	121	127	269
0	3	915	1094	411	181
1	0	135	153	264	1161
1	1	494	189	209	933
0	2	1260	1232	1173	809
0	3	1124	1076	1028	414
0	0	156	127	134	77
0	1	78	207	106	31
1	1	206	216	369	188
1	0	388	245	264	561
1	2	1088	1041	1023	1268
1	3	872	883	509	1145
2	2	1124	1175	1137	347
2	3	1014	1094	1226	141
2	1	212	381	220	155
2	0	91	85	85	1070
3	0	119	10	1	478
3	1	193	516	283	288
3	3	1013	1000	1151	292
3	2	1255	935	933	47
0	2	933	969	1089	499
0	1	231	132	213	853
0	0	153	127	182	131
0	3	1124	1058	755	942
1	3	1146	925	694	594
1	0	239	554	239	1168
1	2	1088	1237	1088	1254
2	2	1124	1175	1137	389
2	3	1219	1214	1123	675
2	1	294	260	220	802
0	0	127	184	145	454
0	3	1064	1021	1094	250
0	1	239	132	236	14
0	2	1089	1047	1095	706
1	1	216	198	204	517
1	0	423	257	357	340
1	2	1224	1169	1193	542
1	3	873	1145	1143	681
0	2	1065	1089	1065	558
0	1	77	75	77	160
0	0	145	121	145	1119
0	3	1070	1052	1070	805
1	0	135	153	528	717
1	1	458	244	280	848
1	3	1146	1022	1009	427
1	2	1175	1188	1199	1303
2	3	658	1129	666	53
2	2	615	1026	867	703
2	0	213	238	279	1271
2	1	220	268	210	19
3	3	1088	1076	1094	25
3	1	201	193	209	734
3	2	1200	1206	1200	63
3	0	113	13	113	108
0	3	1178	1290	1153	766
0	2	1208	1206	1173	144
0	0	121	189	121	456
0	1	126	226	126	165
1	1	244	411	331	1291
0	3	1094	1052	1076	281
0	0	5	0	3	1035
0	1	126	239	132	1178
0	2	1047	1089	1053	750
1	1	216	198	204	298
1	2	1041	894	1100	1088
1	0	245	438	333	706
1	3	1076	1071	1145	1197
2	3	1094	945	937	343
2	1	212	295	212	161
2	2	1025	1027	1028	363
2	0	145	213	221	173
3	1	185	335	180	68
3	3	1094	1003	1076	162
3	2	241	902	947	273
3	0	585	457	444	47
0	1	69	395	77	160
0	3	927	1124	996	148
0	2	1053	1095	948	471
1	0	239	406	357	618
1	1	205	215	209	423
1	2	1088	1053	1077	708
2	2	1124	1175	1137	790
2	3	1219	1230	1123	1368
2	0	269	272	145	106
2	1	90	102	95	381
3	1	185	335	403	68
0	0	1	8	4	725
0	2	1201	1167	1195	30
0	3	1178	744	1279	30
0	1	132	241	240	432
1	0	239	406	288	345
1	2	1169	1227	710	973
0	3	1046	1124	919	389
0	2	1234	1167	1191	390
0	1	119	77	55	186
0	0	167	155	127	434
1	0	239	406	264	595
1	3	1145	1082	654	1003
1	2	1088	168	439	1097
1	1	244	393	268	1253
2	2	1124	1175	1137	208
2	0	154	91	8	482
2	1	212	291	244	720
2	3	1094	960	1091	328
3	1	279	480	193	735
3	2	575	953	1095	174
3	3	105	1151	986	898
3	0	272	298	113	726
0	3	1094	1019	1046	203
0	2	1200	1167	1195	1252
0	0	127	294	541	308
0	2	1035	1089	730	921
0	1	238	126	113	187
0	3	1124	714	1124	353
1	2	1087	944	1035	59
1	1	250	280	182	385
1	3	917	1145	905	1205
2	3	1094	945	937	86
2	2	895	1025	1025	156
2	0	145	617	95	762
2	1	220	212	651	494
3	1	124	82	91	869
3	2	770	1089	1106	1194
3	3	996	1094	129	162
3	0	312	186	52	263
0	3	1178	838	1291	899
0	2	1201	914	1173	526
0	0	1	193	87	77
0	1	64	76	77	463
1	2	1229	1219	1169	957
1	3	1174	1216	864	606
1	0	156	136	135	1104
0	2	1173	1206	1202	1199
0	1	237	132	445	253
0	3	1070	1124	763	148
1	1	178	204	216	501
1	0	164	152	136	1018
1	3	1145	1028	73	784
1	2	1087	894	1100	27
2	3	1094	945	937	103
2	0	277	145	145	472
2	1	102	71	32	338
2	2	1003	900	766	570
3	3	1270	1199	1007	710
3	1	185	515	183	533
3	2	1095	1035	1089	941
3	0	272	186	272	876
0	0	127	149	140	203
0	1	241	132	220	722
0	3	1172	1190	1190	265
0	3	1094	1052	682	1012
0	1	224	229	132	132
0	0	353	127	127	850
1	3	1146	998	1142	47
1	0	149	135	176	1207
1	1	209	215	61	517
1	2	935	1063	1087	1255
2	3	1094	861	1094	80
0	2	1173	1195	1191	609
0	0	1	504	3	210
0	1	245	483	126	4
0	3	878	1040	1094	34
1	0	135	153	264	443
1	1	494	189	209	1296
1	3	1180	1312	770	451
1	2	1054	1088	1023	791
2	3	1094	945	937	355
0	0	127	121	145	728
0	3	1184	1178	1289	12
0	2	1077	1077	1095	439
1	1	244	314	710	338
1	3	1145	285	801	275
0	1	236	132	244	272
0	2	95	1167	1233	205
0	3	1271	1178	1069	264
0	3	1094	1027	1094	204
0	2	1173	1192	1173	134
0	0	139	127	139	257
1	3	1040	1002	1146	1253
1	2	707	831	1087	212
1	1	171	528	208	46
1	0	174	506	414	638
2	2	1124	1175	1137	717
0	3	1094	859	682	364
0	0	104	13	0	358
0	1	132	240	222	368
0	1	132	126	245	1192
0	2	1077	1071	1089	783
0	3	1088	1094	1082	698
0	0	56	147	146	322
1	2	1087	1081	920	791
1	3	1145	1082	280	22
1	0	245	364	502	439
2	2	1124	1175	1137	701
2	1	259	295	212	401
2	0	97	4	20	215
2	3	1135	1221	1129	1304
0	3	1094	752	756	766
0	2	1173	1252	1230	647
0	0	8	0	1	723
1	0	341	239	275	260
1	3	1198	1317	1180	457
1	2	1035	1088	1017	513
2	3	1094	945	937	250
2	2	362	701	1018	424
0	2	1173	1208	1204	362
0	1	132	245	242	97
0	2	1173	1208	1196	192
0	0	146	157	121	130
0	1	132	210	138	758
0	3	1178	1158	1178	570
1	3	1146	664	608	206
1	0	245	239	333	773
1	2	1087	1041	1077	1276
2	2	1124	1175	1137	208
2	1	430	96	70	116
2	0	97	4	97	942
2	3	879	1095	562	660
0	2	1100	1173	988	45
0	3	1124	1028	743	523
0	0	127	162	150	1046
0	1	132	243	243	972
0	2	1202	1173	1229	1019
0	3	1076	1094	530	240
1	1	244	411	608	871
1	2	1087	821	1099	1290
1	3	1180	1204	1186	604
0	2	436	996	1173	135
0	0	1	1	5	378
0	1	250	250	78	229
0	3	1094	552	219	302
1	0	406	239	485	1142
1	2	1223	1181	1175	736
1	3	1146	1064	897	494
1	1	405	739	455	1112
2	2	1160	1181	1101	149
2	3	1134	1123	251	512
2	0	97	85	1	328
2	1	96	259	141	286
0	2	1173	1208	1204	170
0	3	1094	879	1025	161
0	0	18	0	16	360
0	1	126	237	184	394
1	0	239	406	288	280
1	3	1215	1305	1174	48
1	2	910	1088	673	164
1	1	446	250	594	1095
2	3	1094	945	937	247
2	1	294	220	211	107
2	0	5	97	2	659
2	2	991	1025	424	1066
0	2	1208	1173	1192	1142
0	0	0	146	11	214
0	1	64	226	78	960
0	3	1094	1028	1026	965
1	0	785	239	246	224
1	3	743	1180	1215	510
1	1	67	462	216	1271
1	2	1088	1071	1057	157
2	3	1094	945	937	348
2	1	294	220	477	793
2	0	91	11	203	938
2	2	1009	1026	877	326
3	3	1199	1297	1018	1237
3	1	404	185	295	993
3	0	210	186	350	415
3	2	891	1095	799	800
0	3	1094	1019	1046	170
0	1	73	74	78	640
0	2	1173	1208	1204	247
0	3	1094	907	1070	739
0	1	119	76	77	278
0	0	149	127	125	96
1	3	1198	1210	1174	406
1	0	382	357	358	29
1	2	922	1088	1088	674
1	1	381	250	250	752
2	2	1137	1175	1124	351
2	3	1014	946	1094	1066
2	0	505	145	136	577
2	1	220	244	246	1113
3	0	328	167	288	987
3	2	1089	1083	1073	202
3	3	1046	1052	1094	257
3	1	193	511	295	528
0	0	294	127	412	204
0	2	956	1095	1072	153
0	2	933	1108	1089	977
0	1	220	126	241	126
0	0	127	155	151	64
0	3	1124	714	855	418
1	3	1313	1307	1174	469
1	2	1087	1077	942	1167
1	0	257	239	407	188
2	3	1094	945	937	230
2	1	102	293	102	166
2	0	281	213	346	374
2	2	1170	1118	1170	522
3	2	956	950	1089	64
3	3	1094	1094	263	480
3	0	607	416	347	219
3	1	263	185	406	448
0	1	232	214	132	445
0	0	127	449	429	240
0	2	931	1077	1095	178
0	3	855	1022	1124	662
1	3	1309	981	1180	229
1	2	755	843	908	424
1	1	685	280	331	1241
1	0	136	150	613	1113
2	2	1124	1175	1137	414
2	3	592	1020	1095	365
2	0	269	575	145	331
2	1	102	74	293	764
3	0	119	10	1	946
3	2	1089	1053	974	797
3	3	1070	1094	1027	220
3	1	124	99	88	379
0	2	1041	1095	1049	908
0	0	0	6	766	484
0	1	237	126	547	500
0	3	1283	1172	1177	144
1	1	244	326	391	157
1	2	886	1053	1087	412
1	0	430	245	501	622
2	2	1124	1175	1137	347
2	0	97	85	3	156
0	0	187	167	121	1248
0	1	77	66	386	964
0	3	1172	1267	1020	323
0	2	1047	735	1089	1035
1	2	1169	1227	1245	1219
1	0	245	171	499	844
1	1	200	688	215	1312
2	3	630	1094	67	389
2	2	1170	1118	1124	285
2	0	98	97	12	339
0	3	1094	1019	1023	176
0	1	226	132	212	45
0	2	1217	1167	1197	1061
1	1	244	988	237	1308
1	0	138	149	135	966
1	2	1017	1017	1088	204
1	3	1009	805	878	1022
2	3	1094	945	937	236
2	1	294	220	211	196
2	2	1026	997	1032	161
2	0	21	152	97	607
3	3	1008	1026	1151	651
3	2	734	1089	954	928
3	0	459	186	520	626
3	1	209	295	193	1305
0	3	1178	1255	1291	29
0	1	257	78	293	162
0	0	104	0	105	986
0	2	1173	966	783	1219
1	1	387	399	410	29
1	0	25	26	352	136
1	3	1180	1180	1198	1277
1	2	475	1087	974	1148
2	3	1094	945	937	712
2	0	277	546	145	730
2	1	102	206	240	445
2	2	1025	961	773	308
0	3	1178	1287	1291	1274
0	2	1065	1089	1077	78
0	0	164	127	121	729
0	1	77	396	206	800
1	2	948	1087	944	358
1	0	156	142	154	248
1	1	216	205	267	417
0	3	1019	1094	1070	736
0	1	257	132	262	206
0	0	425	121	179	884
0	2	1095	937	1095	381
1	2	1087	944	1035	664
0	3	1094	1052	1076	271
0	2	1192	1173	1185	175
0	0	139	127	133	156
0	1	138	132	132	685
1	2	1087	1071	1091	1015
1	0	281	239	239	443
2	2	1124	1175	1137	297
2	3	966	1094	791	428
2	1	55	96	74	560
2	0	91	0	8	634
0	3	1094	1019	1046	959
0	2	984	1145	1170	1148
0	2	924	1089	1065	1075
0	3	1124	1026	179	937
0	0	121	150	149	381
0	1	225	132	233	219
1	3	1198	1174	1186	690
1	2	1087	1090	1088	172
1	1	213	215	213	432
1	0	418	245	281	53
2	3	1094	945	937	367
2	2	1170	1124	1167	683
2	0	91	158	4	523
2	1	260	608	212	845
3	3	1151	1026	1026	162
3	2	1054	1095	1053	392
3	1	263	576	193	608
3	0	3	107	101	251
0	1	132	514	137	215
0	0	121	172	133	247
0	3	1064	1124	1070	455
0	2	738	1205	1041	502
1	0	155	153	135	379
1	1	2	189	494	203
0	2	1173	1208	1204	1276
0	0	121	164	139	265
0	1	216	77	39	528
0	2	774	1095	846	691
0	0	14	0	3	335
0	1	400	126	463	754
0	3	1026	1058	1094	364
0	2	1173	1167	1191	938
0	3	1184	1177	1271	1192
0	1	243	132	132	476
0	0	1	161	122	385
1	2	1245	1219	1169	1144
1	3	1312	1180	1174	528
1	1	250	340	340	54
1	0	29	439	241	741
2	2	1124	1175	1137	230
2	0	122	159	97	199
2	1	244	220	369	431
2	3	1093	1095	978	413
3	1	124	90	99	600
3	0	33	214	127	3
3	3	722	1205	991	639
3	2	1043	1029	1095	534
0	1	215	397	78	350
0	3	1076	1019	1124	56
0	2	1198	1167	1229	163
0	0	1	163	11	66
1	3	1174	1307	987	123
1	0	303	135	135	311
1	1	115	471	203	164
1	2	1071	1041	1088	347
2	2	1124	1175	1137	208
2	0	275	281	213	1245
2	3	1147	1123	268	727
2	1	292	212	250	34
0	1	216	274	77	202
0	2	1095	803	856	320
0	3	1178	1153	1288	441
0	0	4	13	0	6
1	2	1104	1181	1169	451
1	1	244	375	577	318
1	3	1145	1143	705	748
1	0	138	136	138	253
2	2	1183	1185	1124	1242
0	3	1178	1290	1286	1029
0	2	767	725	788	497
0	0	1	146	28	533
0	1	233	126	236	386
1	0	135	153	528	1275
1	1	215	704	216	1115
1	3	889	1145	170	747
1	2	1175	1222	1159	60
2	2	1124	1175	1137	81
2	1	60	259	102	610
0	0	6	165	1	632
0	3	1178	1003	1058	109
0	2	91	845	1173	248
0	1	61	64	77	293
1	0	239	406	288	96
1	2	1029	1088	944	186
1	3	1174	1316	241	1262
1	1	215	209	200	135
2	2	1124	1175	1137	297
2	1	67	78	96	1161
2	0	213	534	422	637
2	3	941	1094	664	423
3	0	354	167	207	66
3	1	99	208	180	452
3	3	1015	1151	1006	694
3	2	1089	1065	976	380
0	2	1173	1192	1236	356
0	3	1172	1279	1147	225
0	1	237	132	132	1131
0	0	149	127	127	933
1	0	135	153	264	1186
1	1	494	189	209	454
0	2	1214	1173	1167	364
0	0	152	146	121	1241
0	3	1289	1178	1153	492
1	0	161	151	135	153
1	1	511	203	165	100
1	3	1022	1070	1145	1284
1	2	935	838	1175	995
0	3	1027	1178	1165	1214
0	2	1201	1173	949	304
0	0	127	528	225	266
0	2	1167	1194	1116	896
0	3	1094	1011	716	1
0	1	126	244	225	142
1	0	239	406	264	1311
1	2	639	918	1087	518
1	3	1004	1022	1145	58
1	1	250	332	392	459
2	3	850	939	96	249
2	2	1125	1148	1124	204
2	0	213	274	683	387
2	1	292	212	286	374
3	2	1095	952	1065	539
3	3	1094	1016	1017	312
3	1	89	96	124	637
0	3	1094	1019	1046	320
0	2	1200	1167	1195	194
0	1	323	227	129	201
0	0	116	1	80	423
1	0	135	153	264	68
1	1	494	189	209	806
0	2	1173	1208	1204	9
0	3	1094	634	608	418
0	1	126	240	245	140
0	0	149	151	127	363
1	0	239	406	264	30
1	1	203	215	209	442
1	3	1070	787	1145	885
1	2	630	1087	922	206
2	2	1124	1175	1137	968
2	1	228	293	212	542
2	0	281	782	158	572
2	3	1095	996	1095	388
0	2	1200	1173	1200	241
0	3	1094	996	1094	395
0	1	132	228	132	845
0	2	1089	937	1041	790
0	3	1279	1172	1287	846
0	0	1	12	180	1160
0	1	69	77	200	759
1	2	1087	922	1091	1028
1	3	1146	1004	875	267
1	0	239	301	320	449
2	2	1124	1175	1137	790
2	3	246	1095	437	678
2	0	97	8	10	316
2	1	403	260	220	650
3	1	94	88	118	722
3	0	347	432	365	478
3	3	1151	873	1011	747
3	2	957	954	1095	347
0	0	150	149	127	147
0	1	126	132	244	110
0	2	1173	1208	1204	104
0	1	238	132	118	1158
0	3	1285	1178	1289	1167
1	1	244	280	345	808
1	3	783	1145	256	272
1	2	890	1088	1059	698
2	2	1124	1175	1137	389
2	0	305	272	145	232
2	3	1123	1221	623	302
2	1	212	243	202	136
0	2	1173	1208	1204	945
0	0	154	121	139	642
0	3	1094	737	77	1095
0	1	126	238	801	110
1	2	981	1169	1205	1256
1	3	659	1145	1058	580
1	0	377	245	275	357
1	1	244	581	339	1004
2	2	1137	1124	1188	570
2	3	1091	807	711	413
2	1	293	244	220	239
2	0	97	12	4	207
3	0	119	10	1	722
3	1	118	97	91	921
3	2	926	1095	1095	868
3	3	1024	1151	1151	740
0	0	151	162	127	991
0	2	146	786	1089	708
0	3	1124	730	750	1267
0	1	132	580	439	1035
1	3	1299	1174	909	311
1	0	148	136	301	669
0	2	1089	1065	1127	929
0	0	127	139	155	991
0	3	1094	1088	1046	958
0	1	235	144	126	634
1	0	135	153	264	566
1	1	494	189	209	1296
1	3	1180	1312	770	121
1	2	305	1088	808	36
0	2	1173	1238	704	467
0	3	1064	1276	1172	272
0	0	121	151	140	364
0	1	242	77	100	1271
1	1	244	411	268	923
1	3	1034	1145	1143	1082
1	0	155	138	136	1253
1	2	1059	1088	869	731
2	3	850	939	96	323
2	0	29	174	91	282
0	3	1094	927	1046	937
0	0	160	127	256	88
0	1	132	237	143	179
0	2	1089	1047	1059	997
1	1	398	493	244	1267
1	0	223	156	260	962
1	3	913	1145	909	563
1	2	1090	1088	1090	998
2	3	1094	945	937	251
2	2	1025	979	1025	263
2	0	150	145	342	208
2	1	102	191	190	174
3	2	1065	1095	926	878
3	0	167	544	436	479
3	1	124	208	261	650
3	3	1094	894	1076	464
0	3	1282	1178	653	42
0	2	1173	1196	1249	433
0	1	62	78	56	616
0	0	1	17	7	148
1	0	239	406	434	228
1	2	1220	962	1169	737
1	1	451	250	324	1088
1	3	819	1058	1145	1278
2	3	1094	945	937	355
2	2	1025	979	1025	221
0	2	1173	1195	1199	1184
0	3	1178	1262	759	1194
0	1	229	132	143	548
0	0	127	515	71	1184
1	3	1002	1146	892	532
1	2	1175	1199	1224	1004
1	0	257	281	245	886
2	3	1094	945	937	71
2	2	973	1026	907	584
2	0	145	277	330	752
2	1	64	102	52	553
3	3	1151	1026	727	790
3	2	959	1036	1095	949
3	0	288	186	205	694
3	1	185	185	263	382
0	3	1019	1094	1070	316
0	2	1167	1200	1246	228
0	1	62	77	58	414
1	0	239	406	264	137
1	2	1088	1077	1047	378
1	1	250	330	19	638
0	3	1094	1019	1046	198
0	1	78	233	73	385
0	0	158	151	127	385
0	2	1089	1089	438	634
1	2	1087	1134	1136	362
1	3	897	1145	1144	23
1	1	286	250	244	201
1	0	136	140	140	228
2	3	1094	945	937	314
2	2	1025	967	895	937
2	0	261	213	345	235
2	1	72	68	96	420
3	0	2	119	2	41
3	2	1072	1053	1089	97
3	3	1205	1264	1304	33
3	1	99	118	87	375
0	2	1173	1208	1204	391
0	1	242	245	132	153
0	3	1034	1094	1019	159
1	1	198	216	380	782
1	2	1232	1093	1169	577
1	3	1052	757	1298	453
1	0	390	293	135	328
2	3	1110	1224	1129	419
2	1	220	291	296	1152
2	0	275	213	237	288
2	2	1025	997	1009	869
3	3	1199	1297	1306	219
3	1	95	124	98	10
3	0	17	214	27	464
3	2	971	1095	1090	935
0	0	174	165	127	1113
0	3	1178	1290	1290	449
0	2	1077	1089	1089	154
1	2	1087	944	1035	276
1	1	243	356	250	88
1	3	889	1146	1144	387
1	0	148	136	135	242
2	2	1124	1175	1137	235
2	0	18	164	97	286
2	1	60	200	51	960
2	3	1229	1129	674	778
0	2	1167	1199	1167	41
0	3	1287	1172	1287	73
0	0	127	147	127	185
0	1	126	243	126	924
1	2	965	1169	1231	799
1	3	1298	1312	1180	65
1	1	244	375	540	720
1	0	30	402	410	738
2	3	1094	945	937	347
2	2	903	1124	342	769
2	0	281	213	253	348
2	1	89	232	96	493
0	3	1274	1178	1282	399
0	0	177	164	1	845
0	1	113	203	77	1003
0	0	1	16	9	161
0	3	1282	922	1172	152
0	2	1173	972	1228	200
0	1	119	77	94	1242
1	0	135	153	264	1162
1	3	1145	1003	190	331
1	1	211	216	215	1153
1	2	1091	1088	1087	534
2	2	1124	1175	1137	208
2	3	1213	1218	1231	458
2	0	272	145	597	1112
2	1	212	251	281	869
3	0	167	328	389	359
3	1	96	118	323	260
3	3	861	1094	1027	289
3	2	1200	1221	928	46
0	0	17	80	1	310
0	2	140	1095	985	1267
0	3	1010	1159	1172	885
0	1	89	78	74	295
1	0	135	153	528	717
1	3	1315	1130	1180	614
1	2	1088	1241	1065	430
1	1	231	531	215	399
2	3	1094	945	937	526
2	2	973	1026	975	817
2	1	212	212	212	843
2	0	91	91	91	804
3	1	516	185	209	767
3	3	720	1082	1094	600
3	2	1029	1089	1065	35
3	0	167	304	197	527
0	2	1173	1208	1204	273
0	0	180	145	127	388
0	3	1019	1094	1070	261
0	0	145	164	127	589
0	2	1173	1200	165	1008
0	1	66	78	101	285
1	0	135	153	264	705
1	2	1223	1230	1175	422
1	3	1305	1300	1174	155
0	0	1	189	41	57
0	1	78	272	73	1082
0	2	933	1095	358	482
0	3	1040	1124	1046	265
1	3	1174	1307	987	137
1	1	564	536	244	409
1	0	529	298	245	1186
1	2	1235	1175	1199	1209
2	2	1124	1175	1137	594
2	3	1219	1230	1123	1247
0	0	9	425	1	204
0	2	1211	1162	1167	385
0	1	411	132	243	1128
0	3	1124	883	678	809
1	3	1174	1307	987	406
1	1	524	285	416	84
0	1	132	126	240	955
0	0	19	0	116	339
0	3	1178	714	672	809
0	2	1089	924	1047	595
1	1	244	411	331	779
1	0	106	245	499	286
0	2	1089	834	859	794
0	1	132	222	131	397
0	3	1023	1070	1094	58
0	0	263	127	321	134
1	3	1174	1180	569	827
1	2	797	838	956	1088
1	1	473	250	280	717
1	0	383	239	349	258
2	1	96	211	125	62
2	3	947	1095	693	497
2	0	7	97	1	165
2	2	876	1025	1036	573
0	3	796	866	1124	678
0	0	6	349	183	378
0	1	75	61	77	738
0	2	553	1089	799	4
1	2	946	1018	1087	870
1	3	905	880	1146	89
1	0	414	136	136	174
1	1	215	215	249	763
2	2	1183	1170	1124	451
2	0	97	4	97	868
0	3	1023	1019	1094	551
0	0	307	230	331	121
0	1	241	130	132	89
0	2	778	639	1089	75
1	3	1129	1186	1174	1303
1	0	420	239	245	420
2	3	1094	945	937	250
2	2	1131	754	1124	331
0	3	1019	1094	1024	315
0	2	1095	933	1044	199
0	0	127	706	559	260
0	1	126	144	239	1212
1	0	239	406	288	789
1	1	198	215	216	14
1	3	1021	1303	1146	995
2	3	1094	945	937	314
2	2	1170	1124	1145	676
0	3	1286	728	1178	315
0	2	917	1095	893	294
0	0	161	164	127	274
1	0	100	785	135	1181
1	3	1000	1145	1064	194
1	1	348	244	395	1007
2	3	939	825	594	379
2	1	102	234	112	404
2	0	145	269	145	54
2	2	1167	1118	1137	257
3	2	968	958	1089	323
3	3	1018	1151	1076	746
3	1	89	118	85	604
3	0	336	347	342	531
0	2	806	1065	1089	92
0	3	726	1094	1064	64
0	0	151	127	155	179
1	3	1146	925	1146	119
0	0	1	80	150	1
0	3	1178	1172	1172	52
0	1	64	78	101	979
0	2	585	669	1086	277
1	2	944	1087	1071	457
1	1	455	256	250	861
1	3	926	664	1145	1229
0	2	1173	1042	1196	352
0	3	1011	1124	1016	153
0	1	214	232	132	512
1	3	1002	1146	1076	723
1	0	136	148	137	1019
1	2	586	1088	1102	51
2	3	1094	1093	996	260
2	2	1027	1026	980	243
2	1	75	77	102	864
2	0	400	617	145	752
3	3	1151	1026	807	96
3	0	359	346	167	481
3	1	90	208	140	533
3	2	1029	1095	954	132
0	3	1094	927	1046	827
0	2	1095	1047	1050	719
0	0	147	127	148	163
1	0	153	135	144	1147
1	1	216	215	199	775
1	2	1029	1087	1098	402
1	3	926	1146	739	250
2	2	1124	1175	1137	455
2	3	1095	984	429	204
0	0	157	153	121	357
0	3	1094	1076	1024	1
0	2	946	1089	1108	18
0	1	225	132	206	31
1	1	216	198	204	122
1	0	169	136	309	448
1	3	1145	1034	1007	310
0	3	1178	1000	659	701
0	2	1198	1173	1199	27
0	1	77	75	3	204
0	0	156	127	151	540
